Wavelength (nm)	Cross section (cm2)
3.0872e+02	1.7704e-19
3.0883e+02	1.7992e-19
3.0894e+02	1.8256e-19
3.0905e+02	1.8480e-19
3.0916e+02	1.8488e-19
3.0927e+02	1.8328e-19
3.0938e+02	1.8988e-19
3.0949e+02	1.8724e-19
3.0960e+02	1.8940e-19
3.0971e+02	1.8864e-19
3.0982e+02	1.8240e-19
3.0993e+02	1.7712e-19
3.1004e+02	1.7664e-19
3.1015e+02	1.7900e-19
3.1026e+02	1.8292e-19
3.1037e+02	1.8204e-19
3.1048e+02	1.8452e-19
3.1059e+02	1.9076e-19
3.1070e+02	1.9300e-19
3.1081e+02	1.8772e-19
3.1092e+02	1.8416e-19
3.1103e+02	1.8896e-19
3.1114e+02	1.9200e-19
3.1125e+02	1.9200e-19
3.1136e+02	1.9464e-19
3.1147e+02	2.0108e-19
3.1158e+02	1.9596e-19
3.1169e+02	1.9564e-19
3.1180e+02	1.9860e-19
3.1191e+02	1.9744e-19
3.1202e+02	1.9680e-19
3.1213e+02	2.0132e-19
3.1224e+02	2.0836e-19
3.1235e+02	2.1780e-19
3.1246e+02	2.1728e-19
3.1257e+02	2.0760e-19
3.1267e+02	2.0316e-19
3.1278e+02	2.0580e-19
3.1289e+02	2.0212e-19
3.1300e+02	2.0300e-19
3.1311e+02	2.0300e-19
3.1322e+02	1.9768e-19
3.1333e+02	1.9344e-19
3.1344e+02	1.9044e-19
3.1355e+02	1.9340e-19
3.1366e+02	1.9748e-19
3.1377e+02	1.9276e-19
3.1388e+02	2.0168e-19
3.1399e+02	1.9464e-19
3.1410e+02	1.9640e-19
3.1421e+02	2.0244e-19
3.1432e+02	2.0276e-19
3.1443e+02	2.0892e-19
3.1454e+02	2.1932e-19
3.1465e+02	2.2000e-19
3.1476e+02	2.2008e-19
3.1486e+02	2.2088e-19
3.1497e+02	2.2404e-19
3.1508e+02	2.2436e-19
3.1519e+02	2.2400e-19
3.1530e+02	2.2200e-19
3.1541e+02	2.1788e-19
3.1552e+02	2.1532e-19
3.1563e+02	2.1664e-19
3.1574e+02	2.0872e-19
3.1585e+02	2.1440e-19
3.1596e+02	2.1396e-19
3.1607e+02	2.1692e-19
3.1618e+02	2.1868e-19
3.1629e+02	2.1316e-19
3.1640e+02	2.0720e-19
3.1651e+02	2.1592e-19
3.1661e+02	2.1512e-19
3.1672e+02	2.1956e-19
3.1683e+02	2.2292e-19
3.1694e+02	2.2868e-19
3.1705e+02	2.2780e-19
3.1716e+02	2.2000e-19
3.1727e+02	2.2240e-19
3.1738e+02	2.3548e-19
3.1749e+02	2.4604e-19
3.1760e+02	2.4460e-19
3.1771e+02	2.4196e-19
3.1782e+02	2.4436e-19
3.1793e+02	2.4744e-19
3.1803e+02	2.4680e-19
3.1814e+02	2.4264e-19
3.1825e+02	2.4000e-19
3.1836e+02	2.3824e-19
3.1847e+02	2.3192e-19
3.1858e+02	2.3000e-19
3.1869e+02	2.2948e-19
3.1880e+02	2.2740e-19
3.1891e+02	2.2668e-19
3.1902e+02	2.3228e-19
3.1913e+02	2.3892e-19
3.1924e+02	2.3716e-19
3.1934e+02	2.3772e-19
3.1945e+02	2.4160e-19
3.1956e+02	2.4640e-19
3.1967e+02	2.5008e-19
3.1978e+02	2.5008e-19
3.1989e+02	2.4520e-19
3.2000e+02	2.5400e-19
3.2011e+02	2.6192e-19
3.2022e+02	2.6300e-19
3.2033e+02	2.6492e-19
3.2043e+02	2.7040e-19
3.2054e+02	2.6800e-19
3.2065e+02	2.5180e-19
3.2076e+02	2.5444e-19
3.2087e+02	2.4828e-19
3.2098e+02	2.6228e-19
3.2109e+02	2.5924e-19
3.2120e+02	2.5400e-19
3.2131e+02	2.4864e-19
3.2142e+02	2.4644e-19
3.2152e+02	2.5236e-19
3.2163e+02	2.6988e-19
3.2174e+02	2.6724e-19
3.2185e+02	2.5820e-19
3.2196e+02	2.6212e-19
3.2207e+02	2.6220e-19
3.2218e+02	2.5516e-19
3.2229e+02	2.5828e-19
3.2240e+02	2.8020e-19
3.2250e+02	2.8900e-19
3.2261e+02	2.7052e-19
3.2272e+02	2.7712e-19
3.2283e+02	2.7168e-19
3.2294e+02	2.7220e-19
3.2305e+02	2.7180e-19
3.2316e+02	2.6344e-19
3.2327e+02	2.6120e-19
3.2337e+02	2.5720e-19
3.2348e+02	2.6708e-19
3.2359e+02	2.5964e-19
3.2370e+02	2.5840e-19
3.2381e+02	2.5664e-19
3.2392e+02	2.5804e-19
3.2403e+02	2.6676e-19
3.2414e+02	2.6684e-19
3.2424e+02	2.7244e-19
3.2435e+02	2.8020e-19
3.2446e+02	2.6976e-19
3.2457e+02	2.6568e-19
3.2468e+02	2.7140e-19
3.2479e+02	2.7732e-19
3.2490e+02	2.7820e-19
3.2501e+02	2.8060e-19
3.2511e+02	2.9660e-19
3.2522e+02	3.0508e-19
3.2533e+02	3.1340e-19
3.2544e+02	2.9672e-19
3.2555e+02	2.8640e-19
3.2566e+02	2.9396e-19
3.2577e+02	2.8100e-19
3.2587e+02	2.8100e-19
3.2598e+02	2.8688e-19
3.2609e+02	2.8944e-19
3.2620e+02	2.8940e-19
3.2631e+02	2.9140e-19
3.2642e+02	2.9112e-19
3.2653e+02	2.8720e-19
3.2663e+02	2.9188e-19
3.2674e+02	3.1124e-19
3.2685e+02	2.9940e-19
3.2696e+02	2.9260e-19
3.2707e+02	2.9324e-19
3.2718e+02	2.9192e-19
3.2728e+02	2.8752e-19
3.2739e+02	2.8744e-19
3.2750e+02	2.9800e-19
3.2761e+02	2.9624e-19
3.2772e+02	3.0208e-19
3.2783e+02	3.0784e-19
3.2794e+02	3.0896e-19
3.2804e+02	3.0224e-19
3.2815e+02	2.9060e-19
3.2826e+02	2.9292e-19
3.2837e+02	2.9204e-19
3.2848e+02	2.8780e-19
3.2859e+02	2.8628e-19
3.2869e+02	2.9016e-19
3.2880e+02	2.8920e-19
3.2891e+02	2.8704e-19
3.2902e+02	2.9872e-19
3.2913e+02	2.9188e-19
3.2924e+02	2.8924e-19
3.2934e+02	2.9764e-19
3.2945e+02	3.0460e-19
3.2956e+02	3.1132e-19
3.2967e+02	3.1780e-19
3.2978e+02	3.1932e-19
3.2989e+02	3.1220e-19
3.2999e+02	3.0020e-19
3.3010e+02	3.0860e-19
3.3021e+02	3.1304e-19
3.3032e+02	2.9776e-19
3.3043e+02	2.8940e-19
3.3054e+02	2.9596e-19
3.3064e+02	2.9920e-19
3.3075e+02	3.0800e-19
3.3086e+02	2.9304e-19
3.3097e+02	3.0164e-19
3.3108e+02	3.0692e-19
3.3118e+02	3.0932e-19
3.3129e+02	3.1260e-19
3.3140e+02	3.1480e-19
3.3151e+02	3.1080e-19
3.3162e+02	3.1960e-19
3.3173e+02	3.1496e-19
3.3183e+02	3.1272e-19
3.3194e+02	3.0628e-19
3.3205e+02	3.0620e-19
3.3216e+02	3.1456e-19
3.3227e+02	3.1888e-19
3.3237e+02	3.3328e-19
3.3248e+02	3.4660e-19
3.3259e+02	3.6412e-19
3.3270e+02	3.7240e-19
3.3281e+02	3.7640e-19
3.3291e+02	3.7732e-19
3.3302e+02	3.7140e-19
3.3313e+02	3.6292e-19
3.3324e+02	3.6116e-19
3.3335e+02	3.4660e-19
3.3345e+02	3.4300e-19
3.3356e+02	3.3580e-19
3.3367e+02	3.2620e-19
3.3378e+02	3.2108e-19
3.3389e+02	3.1296e-19
3.3399e+02	2.9936e-19
3.3410e+02	3.0200e-19
3.3421e+02	3.0844e-19
3.3432e+02	3.1044e-19
3.3443e+02	3.2584e-19
3.3453e+02	3.3928e-19
3.3464e+02	3.2004e-19
3.3475e+02	3.3500e-19
3.3486e+02	3.3852e-19
3.3497e+02	3.4356e-19
3.3507e+02	3.4164e-19
3.3518e+02	3.4824e-19
3.3529e+02	3.5392e-19
3.3540e+02	3.3840e-19
3.3550e+02	3.2800e-19
3.3561e+02	3.3416e-19
3.3572e+02	3.3044e-19
3.3583e+02	3.3028e-19
3.3594e+02	3.4140e-19
3.3604e+02	3.4684e-19
3.3615e+02	3.4040e-19
3.3626e+02	3.4896e-19
3.3637e+02	3.3752e-19
3.3648e+02	3.4540e-19
3.3658e+02	3.5212e-19
3.3669e+02	3.5604e-19
3.3680e+02	3.5740e-19
3.3691e+02	3.5464e-19
3.3701e+02	3.4624e-19
3.3712e+02	3.4888e-19
3.3723e+02	3.4480e-19
3.3734e+02	3.4112e-19
3.3744e+02	3.3948e-19
3.3755e+02	3.3620e-19
3.3766e+02	3.3256e-19
3.3777e+02	3.3304e-19
3.3788e+02	3.2880e-19
3.3798e+02	3.4480e-19
3.3809e+02	3.4584e-19
3.3820e+02	3.5400e-19
3.3831e+02	3.6384e-19
3.3841e+02	3.7276e-19
3.3852e+02	3.8580e-19
3.3863e+02	3.9032e-19
3.3874e+02	3.9736e-19
3.3884e+02	4.0088e-19
3.3895e+02	4.0020e-19
3.3906e+02	4.0140e-19
3.3917e+02	3.9968e-19
3.3927e+02	3.9008e-19
3.3938e+02	3.7980e-19
3.3949e+02	3.7540e-19
3.3960e+02	3.7580e-19
3.3970e+02	3.8200e-19
3.3981e+02	3.7928e-19
3.3992e+02	3.7776e-19
3.4003e+02	3.8680e-19
3.4013e+02	3.8260e-19
3.4024e+02	3.7380e-19
3.4035e+02	3.8260e-19
3.4046e+02	3.8976e-19
3.4056e+02	3.9200e-19
3.4067e+02	3.8840e-19
3.4078e+02	3.8440e-19
3.4089e+02	3.9500e-19
3.4099e+02	4.1500e-19
3.4110e+02	4.2260e-19
3.4121e+02	4.2808e-19
3.4132e+02	4.2832e-19
3.4142e+02	4.2556e-19
3.4153e+02	4.1988e-19
3.4164e+02	4.1156e-19
3.4175e+02	4.2300e-19
3.4185e+02	4.0060e-19
3.4196e+02	3.8684e-19
3.4207e+02	3.8076e-19
3.4218e+02	3.7328e-19
3.4228e+02	3.6912e-19
3.4239e+02	3.7792e-19
3.4250e+02	3.7000e-19
3.4260e+02	3.5560e-19
3.4271e+02	3.5064e-19
3.4282e+02	3.5224e-19
3.4293e+02	3.5444e-19
3.4303e+02	3.5812e-19
3.4314e+02	3.6680e-19
3.4325e+02	3.5800e-19
3.4336e+02	3.7032e-19
3.4346e+02	3.7676e-19
3.4357e+02	3.8628e-19
3.4368e+02	3.9684e-19
3.4378e+02	4.0180e-19
3.4389e+02	3.9896e-19
3.4400e+02	4.0600e-19
3.4411e+02	3.8664e-19
3.4421e+02	3.8876e-19
3.4432e+02	3.8876e-19
3.4443e+02	3.9096e-19
3.4453e+02	3.9768e-19
3.4464e+02	4.0348e-19
3.4475e+02	4.0700e-19
3.4486e+02	4.0964e-19
3.4496e+02	4.0796e-19
3.4507e+02	4.1260e-19
3.4518e+02	4.1216e-19
3.4528e+02	4.0456e-19
3.4539e+02	4.0084e-19
3.4550e+02	4.0700e-19
3.4561e+02	4.0436e-19
3.4571e+02	4.1012e-19
3.4582e+02	4.1692e-19
3.4593e+02	4.2396e-19
3.4603e+02	4.3020e-19
3.4614e+02	4.3424e-19
3.4625e+02	4.3600e-19
3.4635e+02	4.3280e-19
3.4646e+02	4.4356e-19
3.4657e+02	4.5516e-19
3.4668e+02	4.5384e-19
3.4678e+02	4.4456e-19
3.4689e+02	4.3856e-19
3.4700e+02	4.2800e-19
3.4710e+02	4.3280e-19
3.4721e+02	4.2924e-19
3.4732e+02	4.2812e-19
3.4742e+02	4.2576e-19
3.4753e+02	4.2024e-19
3.4764e+02	4.2220e-19
3.4774e+02	4.3020e-19
3.4785e+02	4.3820e-19
3.4796e+02	4.6856e-19
3.4807e+02	4.9264e-19
3.4817e+02	5.0604e-19
3.4828e+02	5.1932e-19
3.4839e+02	5.3180e-19
3.4849e+02	5.2380e-19
3.4860e+02	5.1180e-19
3.4871e+02	4.9540e-19
3.4881e+02	4.7844e-19
3.4892e+02	4.6484e-19
3.4903e+02	4.5596e-19
3.4913e+02	4.3908e-19
3.4924e+02	4.1884e-19
3.4935e+02	4.0420e-19
3.4945e+02	4.0040e-19
3.4956e+02	4.0240e-19
3.4967e+02	4.0212e-19
3.4977e+02	3.9668e-19
3.4988e+02	3.9560e-19
3.4999e+02	4.0880e-19
3.5009e+02	4.1288e-19
3.5020e+02	4.2120e-19
3.5031e+02	4.2312e-19
3.5041e+02	4.2868e-19
3.5052e+02	4.4860e-19
3.5063e+02	4.3664e-19
3.5073e+02	4.4944e-19
3.5084e+02	4.4912e-19
3.5095e+02	4.5040e-19
3.5105e+02	4.5680e-19
3.5116e+02	4.6372e-19
3.5127e+02	4.6060e-19
3.5137e+02	4.4860e-19
3.5148e+02	4.3540e-19
3.5159e+02	4.3732e-19
3.5169e+02	4.3224e-19
3.5180e+02	4.2720e-19
3.5191e+02	4.3320e-19
3.5201e+02	4.4480e-19
3.5212e+02	4.5360e-19
3.5223e+02	4.5232e-19
3.5233e+02	4.4624e-19
3.5244e+02	4.4040e-19
3.5255e+02	4.3640e-19
3.5265e+02	4.3140e-19
3.5276e+02	4.1972e-19
3.5287e+02	4.0564e-19
3.5297e+02	4.0044e-19
3.5308e+02	4.0092e-19
3.5319e+02	4.0200e-19
3.5329e+02	4.0744e-19
3.5340e+02	4.2280e-19
3.5350e+02	4.3800e-19
3.5361e+02	4.5208e-19
3.5372e+02	4.6236e-19
3.5382e+02	4.7620e-19
3.5393e+02	4.9336e-19
3.5404e+02	5.1328e-19
3.5414e+02	5.3600e-19
3.5425e+02	5.5800e-19
3.5436e+02	5.6680e-19
3.5446e+02	5.4896e-19
3.5457e+02	5.4056e-19
3.5468e+02	5.4012e-19
3.5478e+02	5.3588e-19
3.5489e+02	5.2444e-19
3.5499e+02	5.1404e-19
3.5510e+02	5.0260e-19
3.5521e+02	4.9184e-19
3.5531e+02	4.8128e-19
3.5542e+02	4.7184e-19
3.5553e+02	4.6656e-19
3.5563e+02	4.6188e-19
3.5574e+02	4.5924e-19
3.5584e+02	4.5612e-19
3.5595e+02	4.5860e-19
3.5606e+02	4.6148e-19
3.5616e+02	4.6340e-19
3.5627e+02	4.6956e-19
3.5638e+02	4.8280e-19
3.5648e+02	4.7880e-19
3.5659e+02	5.0032e-19
3.5669e+02	5.1264e-19
3.5680e+02	5.2760e-19
3.5691e+02	5.4864e-19
3.5701e+02	5.5856e-19
3.5712e+02	5.6472e-19
3.5723e+02	5.6248e-19
3.5733e+02	5.5688e-19
3.5744e+02	5.5556e-19
3.5754e+02	5.4836e-19
3.5765e+02	5.2780e-19
3.5776e+02	5.1860e-19
3.5786e+02	5.1460e-19
3.5797e+02	5.0640e-19
3.5807e+02	5.1016e-19
3.5818e+02	5.0576e-19
3.5829e+02	4.9496e-19
3.5839e+02	4.9556e-19
3.5850e+02	4.8500e-19
3.5860e+02	4.7860e-19
3.5871e+02	4.7632e-19
3.5882e+02	4.6424e-19
3.5892e+02	4.5500e-19
3.5903e+02	4.5332e-19
3.5913e+02	4.4832e-19
3.5924e+02	4.5536e-19
3.5935e+02	4.5280e-19
3.5945e+02	4.5920e-19
3.5956e+02	4.6256e-19
3.5966e+02	4.6212e-19
3.5977e+02	4.6228e-19
3.5988e+02	4.4812e-19
3.5998e+02	4.5052e-19
3.6009e+02	4.6324e-19
3.6019e+02	4.7008e-19
3.6030e+02	4.7880e-19
3.6041e+02	4.9320e-19
3.6051e+02	5.0464e-19
3.6062e+02	5.1168e-19
3.6072e+02	5.2036e-19
3.6083e+02	5.2812e-19
3.6094e+02	5.3516e-19
3.6104e+02	5.3772e-19
3.6115e+02	5.3020e-19
3.6125e+02	5.1100e-19
3.6136e+02	5.1276e-19
3.6146e+02	5.1232e-19
3.6157e+02	5.1144e-19
3.6168e+02	5.0660e-19
3.6178e+02	4.9956e-19
3.6189e+02	4.9608e-19
3.6199e+02	5.0328e-19
3.6210e+02	5.0240e-19
3.6221e+02	5.0676e-19
3.6231e+02	5.1236e-19
3.6242e+02	5.1312e-19
3.6252e+02	5.0848e-19
3.6263e+02	5.1056e-19
3.6273e+02	5.0176e-19
3.6284e+02	5.1080e-19
3.6295e+02	5.1320e-19
3.6305e+02	5.0680e-19
3.6316e+02	4.9984e-19
3.6326e+02	5.0224e-19
3.6337e+02	5.0488e-19
3.6347e+02	4.9512e-19
3.6358e+02	4.9264e-19
3.6369e+02	4.8364e-19
3.6379e+02	4.7596e-19
3.6390e+02	4.7980e-19
3.6400e+02	4.8700e-19
3.6411e+02	5.0284e-19
3.6421e+02	5.1792e-19
3.6432e+02	5.3072e-19
3.6442e+02	5.3780e-19
3.6453e+02	5.4292e-19
3.6464e+02	5.4996e-19
3.6474e+02	5.5636e-19
3.6485e+02	5.6260e-19
3.6495e+02	5.7240e-19
3.6506e+02	5.8184e-19
3.6516e+02	5.9020e-19
3.6527e+02	5.9988e-19
3.6537e+02	5.9428e-19
3.6548e+02	5.9568e-19
3.6559e+02	5.8664e-19
3.6569e+02	5.8040e-19
3.6580e+02	5.6760e-19
3.6590e+02	5.4960e-19
3.6601e+02	5.3816e-19
3.6611e+02	5.1976e-19
3.6622e+02	5.0788e-19
3.6632e+02	5.0052e-19
3.6643e+02	4.9392e-19
3.6653e+02	4.8952e-19
3.6664e+02	4.8764e-19
3.6675e+02	4.8500e-19
3.6685e+02	5.0820e-19
3.6696e+02	5.1740e-19
3.6706e+02	5.3052e-19
3.6717e+02	5.4840e-19
3.6727e+02	5.5736e-19
3.6738e+02	5.5368e-19
3.6748e+02	5.4728e-19
3.6759e+02	5.4024e-19
3.6769e+02	5.4528e-19
3.6780e+02	5.4920e-19
3.6790e+02	5.4280e-19
3.6801e+02	5.3432e-19
3.6811e+02	5.3752e-19
3.6822e+02	5.3648e-19
3.6833e+02	5.3024e-19
3.6843e+02	5.2700e-19
3.6854e+02	5.2348e-19
3.6864e+02	5.1576e-19
3.6875e+02	5.1400e-19
3.6885e+02	5.2280e-19
3.6896e+02	5.2024e-19
3.6906e+02	5.2424e-19
3.6917e+02	5.3280e-19
3.6927e+02	5.3584e-19
3.6938e+02	5.3452e-19
3.6948e+02	5.2492e-19
3.6959e+02	5.1868e-19
3.6969e+02	5.2012e-19
3.6980e+02	5.2660e-19
3.6990e+02	5.3400e-19
3.7001e+02	5.4136e-19
3.7011e+02	5.3496e-19
3.7022e+02	5.2944e-19
3.7032e+02	5.2520e-19
3.7043e+02	5.2080e-19
3.7053e+02	5.1584e-19
3.7064e+02	5.0672e-19
3.7074e+02	4.9152e-19
3.7085e+02	4.9480e-19
3.7095e+02	5.1100e-19
3.7106e+02	5.2148e-19
3.7117e+02	5.2164e-19
3.7127e+02	5.2484e-19
3.7138e+02	5.4528e-19
3.7148e+02	5.5088e-19
3.7159e+02	5.6712e-19
3.7169e+02	5.8080e-19
3.7180e+02	5.9040e-19
3.7190e+02	5.9480e-19
3.7201e+02	5.9864e-19
3.7211e+02	6.0504e-19
3.7222e+02	5.9916e-19
3.7232e+02	6.0148e-19
3.7243e+02	6.0148e-19
3.7253e+02	5.9484e-19
3.7263e+02	5.8728e-19
3.7274e+02	5.7144e-19
3.7284e+02	5.6064e-19
3.7295e+02	5.5280e-19
3.7305e+02	5.4840e-19
3.7316e+02	5.4264e-19
3.7326e+02	5.3408e-19
3.7337e+02	5.3496e-19
3.7347e+02	5.2588e-19
3.7358e+02	5.3452e-19
3.7368e+02	5.4144e-19
3.7379e+02	5.4328e-19
3.7389e+02	5.4480e-19
3.7400e+02	5.3600e-19
3.7410e+02	5.3760e-19
3.7421e+02	5.2440e-19
3.7431e+02	5.0168e-19
3.7442e+02	4.9300e-19
3.7452e+02	5.0884e-19
3.7463e+02	5.0824e-19
3.7473e+02	5.1304e-19
3.7484e+02	5.2192e-19
3.7494e+02	5.3020e-19
3.7505e+02	5.4300e-19
3.7515e+02	5.5800e-19
3.7526e+02	5.7136e-19
3.7536e+02	5.8496e-19
3.7547e+02	5.8928e-19
3.7557e+02	5.9000e-19
3.7567e+02	5.9180e-19
3.7578e+02	5.9500e-19
3.7588e+02	5.9612e-19
3.7599e+02	6.2076e-19
3.7609e+02	6.4244e-19
3.7620e+02	6.5240e-19
3.7630e+02	6.5040e-19
3.7641e+02	6.4080e-19
3.7651e+02	6.2912e-19
3.7662e+02	6.1944e-19
3.7672e+02	6.0988e-19
3.7683e+02	5.8204e-19
3.7693e+02	5.6756e-19
3.7704e+02	5.6028e-19
3.7714e+02	5.4396e-19
3.7724e+02	5.3036e-19
3.7735e+02	5.2180e-19
3.7745e+02	5.2240e-19
3.7756e+02	5.2352e-19
3.7766e+02	5.2328e-19
3.7777e+02	5.2464e-19
3.7787e+02	5.2784e-19
3.7798e+02	5.1876e-19
3.7808e+02	5.1060e-19
3.7819e+02	5.0960e-19
3.7829e+02	5.1328e-19
3.7839e+02	5.1672e-19
3.7850e+02	5.2200e-19
3.7860e+02	5.2760e-19
3.7871e+02	5.2424e-19
3.7881e+02	5.2872e-19
3.7892e+02	5.3996e-19
3.7902e+02	5.4860e-19
3.7913e+02	5.5752e-19
3.7923e+02	5.6792e-19
3.7933e+02	5.8216e-19
3.7944e+02	6.0252e-19
3.7954e+02	6.2044e-19
3.7965e+02	6.3140e-19
3.7975e+02	6.2900e-19
3.7986e+02	6.2636e-19
3.7996e+02	6.0764e-19
3.8006e+02	6.0188e-19
3.8017e+02	6.0140e-19
3.8027e+02	5.9484e-19
3.8038e+02	5.9364e-19
3.8048e+02	5.8644e-19
3.8059e+02	5.9148e-19
3.8069e+02	5.8256e-19
3.8079e+02	5.6912e-19
3.8090e+02	5.6360e-19
3.8100e+02	5.6600e-19
3.8111e+02	5.7304e-19
3.8121e+02	5.7196e-19
3.8132e+02	5.6428e-19
3.8142e+02	5.5648e-19
3.8152e+02	5.5248e-19
3.8163e+02	5.5524e-19
3.8173e+02	5.6004e-19
3.8184e+02	5.6172e-19
3.8194e+02	5.6304e-19
3.8205e+02	5.6920e-19
3.8215e+02	5.7120e-19
3.8225e+02	5.4800e-19
3.8236e+02	5.1808e-19
3.8246e+02	5.2284e-19
3.8257e+02	5.2812e-19
3.8267e+02	5.3008e-19
3.8277e+02	5.3440e-19
3.8288e+02	5.4660e-19
3.8298e+02	5.3860e-19
3.8309e+02	5.3556e-19
3.8319e+02	5.4384e-19
3.8330e+02	5.4880e-19
3.8340e+02	5.4360e-19
3.8350e+02	5.4200e-19
3.8361e+02	5.6488e-19
3.8371e+02	5.7956e-19
3.8382e+02	5.7492e-19
3.8392e+02	5.7780e-19
3.8402e+02	5.9172e-19
3.8413e+02	5.6492e-19
3.8423e+02	5.8332e-19
3.8434e+02	5.8988e-19
3.8444e+02	5.9256e-19
3.8454e+02	5.9784e-19
3.8465e+02	6.1260e-19
3.8475e+02	6.3900e-19
3.8486e+02	6.1964e-19
3.8496e+02	6.0136e-19
3.8506e+02	5.8152e-19
3.8517e+02	5.7340e-19
3.8527e+02	5.8476e-19
3.8538e+02	5.9344e-19
3.8548e+02	5.8224e-19
3.8558e+02	6.1072e-19
3.8569e+02	6.1864e-19
3.8579e+02	5.9752e-19
3.8590e+02	5.6700e-19
3.8600e+02	5.5100e-19
3.8610e+02	5.5580e-19
3.8621e+02	5.5836e-19
3.8631e+02	5.4844e-19
3.8641e+02	5.3560e-19
3.8652e+02	5.3408e-19
3.8662e+02	5.4448e-19
3.8673e+02	5.5928e-19
3.8683e+02	5.6328e-19
3.8693e+02	5.6224e-19
3.8704e+02	5.7088e-19
3.8714e+02	5.9232e-19
3.8724e+02	5.8112e-19
3.8735e+02	5.9840e-19
3.8745e+02	5.9580e-19
3.8756e+02	5.9436e-19
3.8766e+02	5.9632e-19
3.8776e+02	5.9296e-19
3.8787e+02	6.0352e-19
3.8797e+02	5.9944e-19
3.8807e+02	5.8568e-19
3.8818e+02	5.7776e-19
3.8828e+02	5.7736e-19
3.8839e+02	5.6900e-19
3.8849e+02	5.6900e-19
3.8859e+02	5.6756e-19
3.8870e+02	5.7360e-19
3.8880e+02	5.8640e-19
3.8890e+02	5.9960e-19
3.8901e+02	6.0400e-19
3.8911e+02	6.2400e-19
3.8922e+02	6.0952e-19
3.8932e+02	6.0568e-19
3.8942e+02	6.0556e-19
3.8953e+02	5.9988e-19
3.8963e+02	5.8936e-19
3.8973e+02	5.7656e-19
3.8984e+02	5.9416e-19
3.8994e+02	6.0096e-19
3.9004e+02	6.0192e-19
3.9015e+02	6.0880e-19
3.9025e+02	6.2000e-19
3.9035e+02	6.0800e-19
3.9046e+02	6.0024e-19
3.9056e+02	5.9272e-19
3.9066e+02	5.8868e-19
3.9077e+02	5.8996e-19
3.9087e+02	5.7476e-19
3.9098e+02	5.8156e-19
3.9108e+02	5.8940e-19
3.9118e+02	5.9696e-19
3.9129e+02	5.9592e-19
3.9139e+02	5.8768e-19
3.9149e+02	6.1888e-19
3.9160e+02	6.5080e-19
3.9170e+02	6.7600e-19
3.9180e+02	6.6840e-19
3.9191e+02	6.2948e-19
3.9201e+02	6.0460e-19
3.9211e+02	6.0060e-19
3.9222e+02	6.1064e-19
3.9232e+02	6.0560e-19
3.9242e+02	6.0656e-19
3.9253e+02	6.1592e-19
3.9263e+02	6.0288e-19
3.9273e+02	6.0048e-19
3.9284e+02	5.8704e-19
3.9294e+02	5.6276e-19
3.9304e+02	5.4276e-19
3.9315e+02	5.3440e-19
3.9325e+02	5.2000e-19
3.9335e+02	5.3760e-19
3.9346e+02	5.4676e-19
3.9356e+02	5.5380e-19
3.9366e+02	5.5396e-19
3.9377e+02	5.4244e-19
3.9387e+02	5.4964e-19
3.9397e+02	5.5304e-19
3.9408e+02	5.4568e-19
3.9418e+02	5.3660e-19
3.9428e+02	5.3124e-19
3.9439e+02	5.3092e-19
3.9449e+02	5.2372e-19
3.9459e+02	5.1868e-19
3.9469e+02	5.3832e-19
3.9480e+02	5.6720e-19
3.9490e+02	5.8260e-19
3.9500e+02	5.8900e-19
3.9511e+02	5.8900e-19
3.9521e+02	5.9988e-19
3.9531e+02	6.2660e-19
3.9542e+02	6.3956e-19
3.9552e+02	6.2404e-19
3.9562e+02	6.3924e-19
3.9573e+02	6.4168e-19
3.9583e+02	6.3752e-19
3.9593e+02	6.2620e-19
3.9604e+02	6.0764e-19
3.9614e+02	5.9260e-19
3.9624e+02	5.9660e-19
3.9634e+02	5.7180e-19
3.9645e+02	5.6020e-19
3.9655e+02	5.5740e-19
3.9665e+02	5.5220e-19
3.9676e+02	5.4100e-19
3.9686e+02	5.4100e-19
3.9696e+02	5.5868e-19
3.9707e+02	5.4740e-19
3.9717e+02	5.3380e-19
3.9727e+02	5.3476e-19
3.9737e+02	5.2356e-19
3.9748e+02	5.4904e-19
3.9758e+02	5.7960e-19
3.9768e+02	6.0544e-19
3.9779e+02	6.2768e-19
3.9789e+02	6.4364e-19
3.9799e+02	6.4124e-19
3.9810e+02	6.6260e-19
3.9820e+02	6.7760e-19
3.9830e+02	6.8720e-19
3.9840e+02	6.8660e-19
3.9851e+02	6.6316e-19
3.9861e+02	6.4476e-19
3.9871e+02	6.0868e-19
3.9882e+02	5.7732e-19
3.9892e+02	5.6464e-19
3.9902e+02	5.6208e-19
3.9912e+02	5.5248e-19
3.9923e+02	5.4696e-19
3.9933e+02	5.6328e-19
3.9943e+02	5.8356e-19
3.9953e+02	5.9580e-19
3.9964e+02	5.9824e-19
3.9974e+02	6.3984e-19
3.9984e+02	6.6488e-19
3.9995e+02	6.7480e-19
