Wavelength (nm)	Cross section (cm2)
3.0894e+02	2.9236e-19
3.0905e+02	2.8900e-19
3.0916e+02	2.8844e-19
3.0927e+02	2.8892e-19
3.0938e+02	2.9896e-19
3.0949e+02	2.9808e-19
3.0960e+02	3.0120e-19
3.0971e+02	3.0200e-19
3.0982e+02	2.9864e-19
3.0993e+02	2.9996e-19
3.1004e+02	3.0724e-19
3.1015e+02	3.1300e-19
3.1026e+02	3.1548e-19
3.1037e+02	2.9876e-19
3.1048e+02	3.0388e-19
3.1059e+02	3.1724e-19
3.1070e+02	3.1240e-19
3.1081e+02	3.1800e-19
3.1092e+02	3.2308e-19
3.1103e+02	3.0636e-19
3.1114e+02	2.9776e-19
3.1125e+02	2.9600e-19
3.1136e+02	3.2416e-19
3.1147e+02	3.2192e-19
3.1158e+02	3.1616e-19
3.1169e+02	3.1296e-19
3.1180e+02	3.1480e-19
3.1191e+02	3.1816e-19
3.1202e+02	3.1568e-19
3.1213e+02	3.1348e-19
3.1224e+02	3.0204e-19
3.1235e+02	3.2260e-19
3.1246e+02	3.2256e-19
3.1257e+02	3.2952e-19
3.1267e+02	3.4168e-19
3.1278e+02	3.5024e-19
3.1289e+02	3.5016e-19
3.1300e+02	3.4400e-19
3.1311e+02	3.6160e-19
3.1322e+02	3.4804e-19
3.1333e+02	3.5388e-19
3.1344e+02	3.4856e-19
3.1355e+02	3.3440e-19
3.1366e+02	3.3236e-19
3.1377e+02	3.4244e-19
3.1388e+02	3.5040e-19
3.1399e+02	3.5920e-19
3.1410e+02	3.6400e-19
3.1421e+02	3.6092e-19
3.1432e+02	3.6068e-19
3.1443e+02	3.6464e-19
3.1454e+02	3.7296e-19
3.1465e+02	3.7986e-19
3.1476e+02	3.6518e-19
3.1486e+02	3.6398e-19
3.1497e+02	3.6266e-19
3.1508e+02	3.6876e-19
3.1519e+02	3.7297e-19
3.1530e+02	3.7142e-19
3.1541e+02	3.7902e-19
3.1552e+02	4.0369e-19
3.1563e+02	3.8895e-19
3.1574e+02	4.0100e-19
3.1585e+02	4.0810e-19
3.1596e+02	4.1008e-19
3.1607e+02	4.0532e-19
3.1618e+02	3.9942e-19
3.1629e+02	3.9786e-19
3.1640e+02	3.9886e-19
3.1651e+02	3.9538e-19
3.1661e+02	4.0218e-19
3.1672e+02	3.9788e-19
3.1683e+02	4.0548e-19
3.1694e+02	4.0956e-19
3.1705e+02	4.0654e-19
3.1716e+02	4.0268e-19
3.1727e+02	4.0321e-19
3.1738e+02	4.1828e-19
3.1749e+02	4.1335e-19
3.1760e+02	4.0426e-19
3.1771e+02	4.1196e-19
3.1782e+02	4.1828e-19
3.1793e+02	4.2206e-19
3.1803e+02	4.2878e-19
3.1814e+02	4.3880e-19
3.1825e+02	4.2930e-19
3.1836e+02	4.4928e-19
3.1847e+02	4.4972e-19
3.1858e+02	4.4734e-19
3.1869e+02	4.4370e-19
3.1880e+02	4.4492e-19
3.1891e+02	4.4946e-19
3.1902e+02	4.5090e-19
3.1913e+02	4.7181e-19
3.1924e+02	4.5878e-19
3.1934e+02	4.6696e-19
3.1945e+02	4.5320e-19
3.1956e+02	4.5302e-19
3.1967e+02	4.6310e-19
3.1978e+02	4.5785e-19
3.1989e+02	4.5415e-19
3.2000e+02	4.5380e-19
3.2011e+02	4.7219e-19
3.2022e+02	4.6702e-19
3.2033e+02	4.7106e-19
3.2043e+02	4.7549e-19
3.2054e+02	4.7199e-19
3.2065e+02	4.6306e-19
3.2076e+02	4.6615e-19
3.2087e+02	4.7108e-19
3.2098e+02	4.9415e-19
3.2109e+02	4.9339e-19
3.2120e+02	4.8894e-19
3.2131e+02	4.8783e-19
3.2142e+02	4.9150e-19
3.2152e+02	4.9914e-19
3.2163e+02	5.1042e-19
3.2174e+02	5.1077e-19
3.2185e+02	4.8936e-19
3.2196e+02	5.0243e-19
3.2207e+02	5.0718e-19
3.2218e+02	5.1127e-19
3.2229e+02	5.2494e-19
3.2240e+02	5.2826e-19
3.2250e+02	5.0290e-19
3.2261e+02	5.3080e-19
3.2272e+02	5.2723e-19
3.2283e+02	5.4135e-19
3.2294e+02	5.4925e-19
3.2305e+02	5.4752e-19
3.2316e+02	5.3818e-19
3.2327e+02	5.2088e-19
3.2337e+02	5.4528e-19
3.2348e+02	5.4616e-19
3.2359e+02	5.3566e-19
3.2370e+02	5.3784e-19
3.2381e+02	5.4502e-19
3.2392e+02	5.4697e-19
3.2403e+02	5.4719e-19
3.2414e+02	5.5535e-19
3.2424e+02	5.5503e-19
3.2435e+02	5.6100e-19
3.2446e+02	5.6168e-19
3.2457e+02	5.6572e-19
3.2468e+02	5.6902e-19
3.2479e+02	5.7024e-19
3.2490e+02	5.6794e-19
3.2501e+02	5.4932e-19
3.2511e+02	5.7756e-19
3.2522e+02	5.8127e-19
3.2533e+02	5.7035e-19
3.2544e+02	5.7803e-19
3.2555e+02	5.9010e-19
3.2566e+02	5.8338e-19
3.2577e+02	5.7067e-19
3.2587e+02	5.8203e-19
3.2598e+02	5.7504e-19
3.2609e+02	5.7792e-19
3.2620e+02	5.8674e-19
3.2631e+02	5.9596e-19
3.2642e+02	6.0238e-19
3.2653e+02	6.0450e-19
3.2663e+02	6.0284e-19
3.2674e+02	6.1463e-19
3.2685e+02	6.2458e-19
3.2696e+02	6.0837e-19
3.2707e+02	6.0530e-19
3.2718e+02	6.0856e-19
3.2728e+02	6.0782e-19
3.2739e+02	6.1068e-19
3.2750e+02	6.1490e-19
3.2761e+02	6.2247e-19
3.2772e+02	6.1757e-19
3.2783e+02	6.2684e-19
3.2794e+02	6.2868e-19
3.2804e+02	6.2902e-19
3.2815e+02	6.3728e-19
3.2826e+02	6.3247e-19
3.2837e+02	6.2886e-19
3.2848e+02	6.3366e-19
3.2859e+02	6.2178e-19
3.2869e+02	6.2044e-19
3.2880e+02	6.3068e-19
3.2891e+02	6.3817e-19
3.2902e+02	6.3484e-19
3.2913e+02	6.5520e-19
3.2924e+02	6.4860e-19
3.2934e+02	7.1280e-19
3.2945e+02	6.9762e-19
3.2956e+02	6.7267e-19
3.2967e+02	6.7466e-19
3.2978e+02	6.7013e-19
3.2989e+02	6.5678e-19
3.2999e+02	6.5798e-19
3.3010e+02	6.6250e-19
3.3021e+02	6.6897e-19
3.3032e+02	6.7189e-19
3.3043e+02	6.6648e-19
3.3054e+02	6.5776e-19
3.3064e+02	6.5930e-19
3.3075e+02	6.9300e-19
3.3086e+02	6.8684e-19
3.3097e+02	6.8030e-19
3.3108e+02	6.7684e-19
3.3118e+02	6.8114e-19
3.3129e+02	6.7935e-19
3.3140e+02	6.7010e-19
3.3151e+02	7.0339e-19
3.3162e+02	6.8676e-19
3.3173e+02	6.7970e-19
3.3183e+02	6.8759e-19
3.3194e+02	6.8630e-19
3.3205e+02	6.8664e-19
3.3216e+02	7.0174e-19
3.3227e+02	7.1484e-19
3.3237e+02	7.0652e-19
3.3248e+02	6.9165e-19
3.3259e+02	7.6421e-19
3.3270e+02	7.3074e-19
3.3281e+02	6.8876e-19
3.3291e+02	7.0120e-19
3.3302e+02	7.3509e-19
3.3313e+02	7.4212e-19
3.3324e+02	7.2505e-19
3.3335e+02	7.1014e-19
3.3345e+02	7.1124e-19
3.3356e+02	7.0527e-19
3.3367e+02	7.0190e-19
3.3378e+02	7.1874e-19
3.3389e+02	7.3544e-19
3.3399e+02	7.2768e-19
3.3410e+02	7.3554e-19
3.3421e+02	7.2886e-19
3.3432e+02	7.2341e-19
3.3443e+02	7.3274e-19
3.3453e+02	7.3829e-19
3.3464e+02	7.1528e-19
3.3475e+02	7.2320e-19
3.3486e+02	7.3297e-19
3.3497e+02	7.2503e-19
3.3507e+02	7.5749e-19
3.3518e+02	7.6616e-19
3.3529e+02	7.6702e-19
3.3540e+02	8.1212e-19
3.3550e+02	7.7820e-19
3.3561e+02	7.6843e-19
3.3572e+02	7.7698e-19
3.3583e+02	8.1460e-19
3.3594e+02	8.0093e-19
3.3604e+02	7.8755e-19
3.3615e+02	8.2250e-19
3.3626e+02	8.1963e-19
3.3637e+02	8.5404e-19
3.3648e+02	7.9781e-19
3.3658e+02	7.9749e-19
3.3669e+02	7.9846e-19
3.3680e+02	8.1168e-19
3.3691e+02	8.3318e-19
3.3701e+02	8.1915e-19
3.3712e+02	8.1528e-19
3.3723e+02	8.1443e-19
3.3734e+02	8.2532e-19
3.3744e+02	8.2086e-19
3.3755e+02	8.1280e-19
3.3766e+02	8.1969e-19
3.3777e+02	8.3841e-19
3.3788e+02	8.4273e-19
3.3798e+02	8.2337e-19
3.3809e+02	8.2008e-19
3.3820e+02	8.1604e-19
3.3831e+02	8.2107e-19
3.3841e+02	8.3094e-19
3.3852e+02	8.3381e-19
3.3863e+02	8.3061e-19
3.3874e+02	8.2858e-19
3.3884e+02	8.2494e-19
3.3895e+02	8.2384e-19
3.3906e+02	8.2419e-19
3.3917e+02	8.2987e-19
3.3927e+02	8.3936e-19
3.3938e+02	8.3971e-19
3.3949e+02	8.7508e-19
3.3960e+02	8.6342e-19
3.3970e+02	8.3516e-19
3.3981e+02	8.3666e-19
3.3992e+02	8.4606e-19
3.4003e+02	8.3092e-19
3.4013e+02	8.3759e-19
3.4024e+02	8.0872e-19
3.4035e+02	8.3050e-19
3.4046e+02	8.2246e-19
3.4056e+02	8.2060e-19
3.4067e+02	8.1712e-19
3.4078e+02	8.1116e-19
3.4089e+02	8.3998e-19
3.4099e+02	8.3254e-19
3.4110e+02	8.2940e-19
3.4121e+02	8.2125e-19
3.4132e+02	8.2515e-19
3.4142e+02	8.3557e-19
3.4153e+02	8.3780e-19
3.4164e+02	8.1893e-19
3.4175e+02	8.1770e-19
3.4185e+02	8.1442e-19
3.4196e+02	8.1639e-19
3.4207e+02	8.2145e-19
3.4218e+02	8.2321e-19
3.4228e+02	8.1743e-19
3.4239e+02	8.0510e-19
3.4250e+02	8.1390e-19
3.4260e+02	8.2582e-19
3.4271e+02	8.1921e-19
3.4282e+02	8.1408e-19
3.4293e+02	8.2046e-19
3.4303e+02	8.2982e-19
3.4314e+02	8.3006e-19
3.4325e+02	8.1730e-19
3.4336e+02	8.1440e-19
3.4346e+02	8.2638e-19
3.4357e+02	8.1221e-19
3.4368e+02	7.9584e-19
3.4378e+02	8.0462e-19
3.4389e+02	8.3346e-19
3.4400e+02	8.2140e-19
3.4411e+02	8.0274e-19
3.4421e+02	8.0700e-19
3.4432e+02	7.9581e-19
3.4443e+02	8.0615e-19
3.4453e+02	8.4486e-19
3.4464e+02	8.8604e-19
3.4475e+02	9.2890e-19
3.4486e+02	8.1952e-19
3.4496e+02	7.8842e-19
3.4507e+02	7.9581e-19
3.4518e+02	8.0038e-19
3.4528e+02	7.9300e-19
3.4539e+02	7.9883e-19
3.4550e+02	7.9980e-19
3.4561e+02	7.9452e-19
3.4571e+02	7.9611e-19
3.4582e+02	7.9031e-19
3.4593e+02	7.8785e-19
3.4603e+02	7.9472e-19
3.4614e+02	8.0086e-19
3.4625e+02	7.7340e-19
3.4635e+02	7.7308e-19
3.4646e+02	7.5682e-19
3.4657e+02	7.6298e-19
3.4668e+02	7.6773e-19
3.4678e+02	7.5938e-19
3.4689e+02	7.5633e-19
3.4700e+02	7.4850e-19
3.4710e+02	7.5530e-19
3.4721e+02	7.5170e-19
3.4732e+02	7.4231e-19
3.4742e+02	7.3852e-19
3.4753e+02	7.4586e-19
3.4764e+02	7.5522e-19
3.4774e+02	7.2338e-19
3.4785e+02	7.3716e-19
3.4796e+02	7.2698e-19
3.4807e+02	7.1790e-19
3.4817e+02	7.1959e-19
3.4828e+02	7.1526e-19
3.4839e+02	6.8369e-19
3.4849e+02	6.9561e-19
3.4860e+02	7.0304e-19
3.4871e+02	7.1419e-19
3.4881e+02	7.1779e-19
3.4892e+02	7.1118e-19
3.4903e+02	7.0389e-19
3.4913e+02	7.1212e-19
3.4924e+02	7.0587e-19
3.4935e+02	7.0170e-19
3.4945e+02	6.8742e-19
3.4956e+02	6.8882e-19
3.4967e+02	7.0299e-19
3.4977e+02	7.1283e-19
3.4988e+02	7.3652e-19
3.4999e+02	7.3485e-19
3.5009e+02	6.7012e-19
3.5020e+02	6.4104e-19
3.5031e+02	6.3336e-19
3.5041e+02	6.3000e-19
3.5052e+02	6.3396e-19
3.5063e+02	6.2625e-19
3.5073e+02	6.2329e-19
3.5084e+02	6.2407e-19
3.5095e+02	6.2730e-19
3.5105e+02	6.2090e-19
3.5116e+02	6.1622e-19
3.5127e+02	6.3198e-19
3.5137e+02	6.1286e-19
3.5148e+02	6.2601e-19
3.5159e+02	6.1984e-19
3.5169e+02	6.2280e-19
3.5180e+02	6.1650e-19
3.5191e+02	5.9924e-19
3.5201e+02	6.0339e-19
3.5212e+02	6.1976e-19
3.5223e+02	5.9270e-19
3.5233e+02	6.0071e-19
3.5244e+02	6.0222e-19
3.5255e+02	5.9282e-19
3.5265e+02	5.8618e-19
3.5276e+02	5.8288e-19
3.5287e+02	5.8261e-19
3.5297e+02	6.0092e-19
3.5308e+02	5.9217e-19
3.5319e+02	5.7745e-19
3.5329e+02	5.7022e-19
3.5340e+02	5.6554e-19
3.5350e+02	5.5690e-19
3.5361e+02	5.5919e-19
3.5372e+02	5.6543e-19
3.5382e+02	5.7396e-19
3.5393e+02	5.7542e-19
3.5404e+02	5.6478e-19
3.5414e+02	5.5616e-19
3.5425e+02	5.8370e-19
3.5436e+02	5.3688e-19
3.5446e+02	5.3907e-19
3.5457e+02	5.3022e-19
3.5468e+02	5.2943e-19
3.5478e+02	5.3878e-19
3.5489e+02	5.3049e-19
3.5499e+02	5.2841e-19
3.5510e+02	5.1124e-19
3.5521e+02	5.3182e-19
3.5531e+02	5.3563e-19
3.5542e+02	5.2458e-19
3.5553e+02	5.1866e-19
3.5563e+02	5.1397e-19
3.5574e+02	5.1106e-19
3.5584e+02	4.9496e-19
3.5595e+02	4.9282e-19
3.5606e+02	4.9209e-19
3.5616e+02	4.8913e-19
3.5627e+02	4.9249e-19
3.5638e+02	4.9993e-19
3.5648e+02	4.9249e-19
3.5659e+02	4.6962e-19
3.5669e+02	4.7752e-19
3.5680e+02	4.8998e-19
3.5691e+02	4.8421e-19
3.5701e+02	4.7946e-19
3.5712e+02	4.8342e-19
3.5723e+02	4.6924e-19
3.5733e+02	4.7604e-19
3.5744e+02	4.7927e-19
3.5754e+02	4.7656e-19
3.5765e+02	4.8290e-19
3.5776e+02	5.1012e-19
3.5786e+02	4.6636e-19
3.5797e+02	4.6656e-19
3.5807e+02	4.6663e-19
3.5818e+02	4.5255e-19
3.5829e+02	4.4646e-19
3.5839e+02	4.6716e-19
3.5850e+02	4.6690e-19
3.5860e+02	4.3234e-19
3.5871e+02	4.4417e-19
3.5882e+02	4.4299e-19
3.5892e+02	4.3382e-19
3.5903e+02	4.3368e-19
3.5913e+02	4.3747e-19
3.5924e+02	4.4566e-19
3.5935e+02	4.3952e-19
3.5945e+02	4.3762e-19
3.5956e+02	4.3836e-19
3.5966e+02	4.3493e-19
3.5977e+02	4.2162e-19
3.5988e+02	4.1072e-19
3.5998e+02	4.1104e-19
3.6009e+02	3.9123e-19
3.6019e+02	4.0326e-19
3.6030e+02	4.1686e-19
3.6041e+02	4.1292e-19
3.6051e+02	4.1921e-19
3.6062e+02	4.0284e-19
3.6072e+02	3.8880e-19
3.6083e+02	3.8057e-19
3.6094e+02	3.8022e-19
3.6104e+02	3.8558e-19
3.6115e+02	3.9706e-19
3.6125e+02	4.1250e-19
3.6136e+02	3.8082e-19
3.6146e+02	3.7473e-19
3.6157e+02	3.8140e-19
3.6168e+02	3.8792e-19
3.6178e+02	3.8774e-19
3.6189e+02	3.8318e-19
3.6199e+02	3.7302e-19
3.6210e+02	3.6640e-19
3.6221e+02	3.5412e-19
3.6231e+02	3.5428e-19
3.6242e+02	3.6252e-19
3.6252e+02	3.6428e-19
3.6263e+02	3.5048e-19
3.6273e+02	3.6008e-19
3.6284e+02	3.4688e-19
3.6295e+02	3.4640e-19
3.6305e+02	3.5000e-19
3.6316e+02	3.5392e-19
3.6326e+02	3.6192e-19
3.6337e+02	3.3904e-19
3.6347e+02	3.5016e-19
3.6358e+02	3.4056e-19
3.6369e+02	3.2624e-19
3.6379e+02	3.2288e-19
3.6390e+02	3.2780e-19
3.6400e+02	3.2300e-19
3.6411e+02	3.0452e-19
3.6421e+02	3.0268e-19
3.6432e+02	2.8172e-19
3.6442e+02	2.7616e-19
3.6453e+02	3.0584e-19
3.6464e+02	3.3268e-19
3.6474e+02	3.0388e-19
3.6485e+02	2.8980e-19
3.6495e+02	2.8880e-19
3.6506e+02	2.5256e-19
3.6516e+02	2.1760e-19
3.6527e+02	2.3248e-19
3.6537e+02	2.3488e-19
3.6548e+02	2.3584e-19
3.6559e+02	2.2592e-19
3.6569e+02	2.3188e-19
3.6580e+02	2.3900e-19
3.6590e+02	2.3960e-19
3.6601e+02	2.5160e-19
3.6611e+02	2.2760e-19
3.6622e+02	2.4376e-19
3.6632e+02	2.2312e-19
3.6643e+02	2.0816e-19
3.6653e+02	2.1384e-19
3.6664e+02	2.0472e-19
3.6675e+02	1.8800e-19
3.6685e+02	1.9120e-19
3.6696e+02	1.8180e-19
3.6706e+02	1.8756e-19
3.6717e+02	2.0548e-19
3.6727e+02	2.1236e-19
3.6738e+02	1.8796e-19
3.6748e+02	1.8716e-19
3.6759e+02	1.9924e-19
3.6769e+02	1.9412e-19
3.6780e+02	1.8780e-19
3.6790e+02	1.8920e-19
3.6801e+02	1.7760e-19
3.6811e+02	1.7360e-19
3.6822e+02	1.8060e-19
3.6833e+02	1.9516e-19
3.6843e+02	1.9716e-19
3.6854e+02	1.9036e-19
3.6864e+02	1.8924e-19
3.6875e+02	1.9100e-19
3.6885e+02	1.7100e-19
3.6896e+02	1.7484e-19
3.6906e+02	1.6940e-19
3.6917e+02	1.6188e-19
3.6927e+02	1.6716e-19
3.6938e+02	1.6796e-19
3.6948e+02	1.6716e-19
3.6959e+02	1.6268e-19
3.6969e+02	1.5736e-19
3.6980e+02	1.4920e-19
3.6990e+02	1.4620e-19
3.7001e+02	1.6556e-19
3.7011e+02	1.9116e-19
3.7022e+02	1.5928e-19
3.7032e+02	1.5136e-19
3.7043e+02	1.5092e-19
3.7053e+02	1.4436e-19
3.7064e+02	1.3480e-19
3.7074e+02	1.2680e-19
3.7085e+02	1.4280e-19
3.7095e+02	1.4280e-19
3.7106e+02	1.4576e-19
3.7117e+02	1.5236e-19
3.7127e+02	1.4852e-19
3.7138e+02	1.2528e-19
3.7148e+02	1.3088e-19
3.7159e+02	1.4136e-19
3.7169e+02	1.4084e-19
3.7180e+02	1.3180e-19
3.7190e+02	1.2620e-19
3.7201e+02	1.3588e-19
3.7211e+02	1.4468e-19
3.7222e+02	1.4144e-19
3.7232e+02	1.3720e-19
3.7243e+02	1.4028e-19
3.7253e+02	1.4196e-19
3.7263e+02	1.2548e-19
3.7274e+02	1.1404e-19
3.7284e+02	1.1300e-19
3.7295e+02	1.1720e-19
3.7305e+02	1.1520e-19
3.7316e+02	1.1528e-19
3.7326e+02	1.3464e-19
3.7337e+02	1.4168e-19
3.7347e+02	1.1312e-19
3.7358e+02	1.1040e-19
3.7368e+02	1.2104e-19
3.7379e+02	1.3448e-19
3.7389e+02	1.3814e-19
3.7400e+02	9.5200e-20
3.7410e+02	1.2224e-19
3.7421e+02	1.1608e-19
3.7431e+02	1.0760e-19
3.7442e+02	1.1148e-19
3.7452e+02	1.2140e-19
3.7463e+02	1.1244e-19
3.7473e+02	1.0124e-19
3.7484e+02	8.7984e-20
3.7494e+02	8.8328e-20
3.7505e+02	1.0396e-19
3.7515e+02	1.1570e-19
3.7526e+02	9.4884e-20
3.7536e+02	9.8724e-20
3.7547e+02	9.1396e-20
3.7557e+02	8.7444e-20
3.7567e+02	7.3304e-20
3.7578e+02	5.6728e-20
3.7588e+02	7.7176e-20
3.7599e+02	7.2248e-20
3.7609e+02	9.2824e-20
3.7620e+02	1.0520e-19
3.7630e+02	1.0184e-19
3.7641e+02	9.5512e-20
3.7651e+02	1.0166e-19
3.7662e+02	8.6968e-20
3.7672e+02	8.4020e-20
3.7683e+02	8.3108e-20
3.7693e+02	9.3560e-20
3.7704e+02	1.0169e-19
3.7714e+02	8.8972e-20
3.7724e+02	7.9452e-20
3.7735e+02	7.7860e-20
3.7745e+02	7.4400e-20
3.7756e+02	7.0040e-20
3.7766e+02	6.9688e-20
3.7777e+02	7.4016e-20
3.7787e+02	7.0096e-20
3.7798e+02	6.6204e-20
3.7808e+02	6.7612e-20
3.7819e+02	6.9580e-20
3.7829e+02	6.8508e-20
3.7839e+02	6.8360e-20
3.7850e+02	9.5200e-20
3.7860e+02	6.0080e-20
3.7871e+02	4.6744e-20
3.7881e+02	4.9976e-20
3.7892e+02	4.6836e-20
3.7902e+02	3.4948e-20
3.7913e+02	5.4876e-20
3.7923e+02	2.8396e-20
3.7933e+02	3.1868e-20
3.7944e+02	5.2088e-20
3.7954e+02	6.5016e-20
3.7965e+02	6.3100e-20
3.7975e+02	6.5500e-20
3.7986e+02	5.5996e-20
3.7996e+02	4.8648e-20
3.8006e+02	3.8792e-20
3.8017e+02	3.3216e-20
3.8027e+02	3.5616e-20
3.8038e+02	2.9356e-20
3.8048e+02	2.8476e-20
3.8059e+02	2.6932e-20
3.8069e+02	2.8896e-20
3.8079e+02	3.8464e-20
3.8090e+02	4.6240e-20
3.8100e+02	1.5600e-20
3.8111e+02	3.9536e-20
3.8121e+02	2.9608e-20
3.8132e+02	1.9032e-20
3.8142e+02	1.4664e-20
3.8152e+02	1.2936e-20
3.8163e+02	1.3004e-20
3.8173e+02	2.1084e-20
3.8184e+02	2.5940e-20
3.8194e+02	2.8136e-20
3.8205e+02	2.4560e-20
3.8215e+02	2.0120e-20
3.8225e+02	2.9000e-20
3.8236e+02	1.9232e-20
3.8246e+02	2.7964e-20
3.8257e+02	3.6900e-20
3.8267e+02	3.4692e-20
3.8277e+02	2.5972e-20
3.8288e+02	3.1972e-20
3.8298e+02	3.9412e-20
3.8309e+02	4.2772e-20
3.8319e+02	4.1576e-20
3.8330e+02	3.2960e-20
3.8340e+02	2.5520e-20
3.8350e+02	3.6800e-20
3.8361e+02	2.7648e-20
3.8371e+02	2.9664e-20
3.8382e+02	2.4536e-20
3.8392e+02	2.8948e-20
3.8402e+02	4.2228e-20
3.8413e+02	2.1872e-20
3.8423e+02	2.1312e-20
3.8434e+02	1.5008e-20
3.8444e+02	3.1372e-20
3.8454e+02	4.2652e-20
3.8465e+02	3.0620e-20
3.8475e+02	3.3900e-20
3.8486e+02	2.9940e-20
3.8496e+02	2.6862e-20
3.8506e+02	2.2632e-20
3.8517e+02	1.9478e-20
3.8527e+02	2.2454e-20
3.8538e+02	3.6947e-20
3.8548e+02	3.9328e-20
3.8558e+02	3.5995e-20
3.8569e+02	3.3659e-20
3.8579e+02	3.6099e-20
3.8590e+02	4.0771e-20
3.8600e+02	3.7200e-20
3.8610e+02	2.5594e-20
3.8621e+02	4.0905e-20
3.8631e+02	3.8048e-20
3.8641e+02	2.1085e-20
3.8652e+02	9.1214e-21
3.8662e+02	8.2286e-21
3.8673e+02	1.4121e-20
3.8683e+02	1.4062e-20
3.8693e+02	2.3704e-20
3.8704e+02	3.4328e-20
3.8714e+02	2.8704e-20
3.8724e+02	2.6620e-20
3.8735e+02	1.7484e-20
3.8745e+02	8.7792e-21
3.8756e+02	4.9997e-21
3.8766e+02	1.4017e-20
3.8776e+02	3.3926e-20
3.8787e+02	1.4285e-20
3.8797e+02	1.6502e-20
3.8807e+02	2.3525e-20
3.8818e+02	3.0564e-20
3.8828e+02	2.9105e-20
3.8839e+02	1.7886e-20
3.8849e+02	3.5444e-20
3.8859e+02	2.9700e-20
3.8870e+02	2.5891e-20
3.8880e+02	2.9909e-20
3.8890e+02	3.8539e-20
3.8901e+02	4.2884e-20
3.8911e+02	1.7886e-20
3.8922e+02	1.1874e-20
3.8932e+02	2.1993e-20
3.8942e+02	2.9031e-20
3.8953e+02	2.5162e-20
3.8963e+02	2.0609e-20
3.8973e+02	8.7048e-21
3.8984e+02	1.2216e-20
3.8994e+02	2.1665e-20
3.9004e+02	0.0000e+00
3.9015e+02	0.0000e+00
3.9025e+02	0.0000e+00
3.9035e+02	0.0000e+00
3.9046e+02	0.0000e+00
3.9056e+02	0.0000e+00
3.9066e+02	0.0000e+00
3.9077e+02	0.0000e+00
3.9087e+02	0.0000e+00
3.9098e+02	0.0000e+00
3.9108e+02	0.0000e+00
3.9118e+02	0.0000e+00
3.9129e+02	0.0000e+00
3.9139e+02	0.0000e+00
3.9149e+02	0.0000e+00
3.9160e+02	0.0000e+00
3.9170e+02	0.0000e+00
3.9180e+02	0.0000e+00
3.9191e+02	0.0000e+00
3.9201e+02	0.0000e+00
3.9211e+02	0.0000e+00
3.9222e+02	0.0000e+00
3.9232e+02	0.0000e+00
3.9242e+02	0.0000e+00
3.9253e+02	0.0000e+00
3.9263e+02	0.0000e+00
3.9273e+02	0.0000e+00
3.9284e+02	0.0000e+00
3.9294e+02	0.0000e+00
3.9304e+02	0.0000e+00
3.9315e+02	0.0000e+00
3.9325e+02	0.0000e+00
3.9335e+02	0.0000e+00
3.9346e+02	0.0000e+00
3.9356e+02	0.0000e+00
3.9366e+02	0.0000e+00
3.9377e+02	0.0000e+00
3.9387e+02	0.0000e+00
3.9397e+02	0.0000e+00
3.9408e+02	0.0000e+00
3.9418e+02	0.0000e+00
3.9428e+02	0.0000e+00
3.9439e+02	0.0000e+00
3.9449e+02	0.0000e+00
3.9459e+02	0.0000e+00
3.9469e+02	0.0000e+00
3.9480e+02	0.0000e+00
3.9490e+02	0.0000e+00
3.9500e+02	0.0000e+00
3.9511e+02	0.0000e+00
3.9521e+02	0.0000e+00
3.9531e+02	0.0000e+00
3.9542e+02	0.0000e+00
3.9552e+02	0.0000e+00
3.9562e+02	0.0000e+00
3.9573e+02	0.0000e+00
3.9583e+02	0.0000e+00
3.9593e+02	0.0000e+00
3.9604e+02	0.0000e+00
3.9614e+02	0.0000e+00
3.9624e+02	0.0000e+00
3.9634e+02	0.0000e+00
3.9645e+02	0.0000e+00
3.9655e+02	0.0000e+00
3.9665e+02	0.0000e+00
3.9676e+02	0.0000e+00
3.9686e+02	0.0000e+00
3.9696e+02	0.0000e+00
3.9707e+02	0.0000e+00
3.9717e+02	0.0000e+00
3.9727e+02	0.0000e+00
3.9737e+02	0.0000e+00
3.9748e+02	0.0000e+00
3.9758e+02	0.0000e+00
3.9768e+02	0.0000e+00
3.9779e+02	0.0000e+00
3.9789e+02	0.0000e+00
3.9799e+02	0.0000e+00
3.9810e+02	0.0000e+00
3.9820e+02	0.0000e+00
3.9830e+02	0.0000e+00
3.9840e+02	0.0000e+00
3.9851e+02	0.0000e+00
3.9861e+02	0.0000e+00
3.9871e+02	0.0000e+00
3.9882e+02	0.0000e+00
3.9892e+02	0.0000e+00
3.9902e+02	0.0000e+00
3.9912e+02	0.0000e+00
3.9923e+02	0.0000e+00
3.9933e+02	0.0000e+00
3.9943e+02	0.0000e+00
3.9953e+02	0.0000e+00
3.9964e+02	0.0000e+00
3.9974e+02	0.0000e+00
3.9984e+02	0.0000e+00
3.9995e+02	0.0000e+00
