Wavelength (nm)	Cross section (cm2)
3.0850e+02	1.7300e-20
3.0861e+02	1.7916e-20
3.0872e+02	1.8532e-20
3.0883e+02	1.9148e-20
3.0894e+02	1.9764e-20
3.0905e+02	1.9850e-20
3.0916e+02	1.9300e-20
3.0927e+02	1.8750e-20
3.0938e+02	1.8200e-20
3.0949e+02	1.7650e-20
3.0960e+02	1.7100e-20
3.0971e+02	1.6550e-20
3.0982e+02	1.6000e-20
3.0993e+02	1.5450e-20
3.1004e+02	1.5324e-20
3.1015e+02	1.5940e-20
3.1026e+02	1.6556e-20
3.1037e+02	1.7172e-20
3.1048e+02	1.7788e-20
3.1059e+02	1.8404e-20
3.1070e+02	1.9020e-20
3.1081e+02	1.9636e-20
3.1092e+02	2.0252e-20
3.1103e+02	2.0805e-20
3.1114e+02	2.1190e-20
3.1125e+02	2.1575e-20
3.1136e+02	2.1960e-20
3.1147e+02	2.2345e-20
3.1158e+02	2.2730e-20
3.1169e+02	2.3115e-20
3.1180e+02	2.3500e-20
3.1191e+02	2.3885e-20
3.1202e+02	2.4166e-20
3.1213e+02	2.3979e-20
3.1224e+02	2.3792e-20
3.1235e+02	2.3605e-20
3.1246e+02	2.3418e-20
3.1257e+02	2.3231e-20
3.1267e+02	2.3061e-20
3.1278e+02	2.2874e-20
3.1289e+02	2.2687e-20
3.1300e+02	2.2500e-20
3.1311e+02	2.3710e-20
3.1322e+02	2.4920e-20
3.1333e+02	2.6130e-20
3.1344e+02	2.7340e-20
3.1355e+02	2.8550e-20
3.1366e+02	2.9760e-20
3.1377e+02	3.0970e-20
3.1388e+02	3.2180e-20
3.1399e+02	3.3390e-20
3.1410e+02	3.2690e-20
3.1421e+02	3.1799e-20
3.1432e+02	3.0908e-20
3.1443e+02	3.0017e-20
3.1454e+02	2.9126e-20
3.1465e+02	2.8235e-20
3.1476e+02	2.7344e-20
3.1486e+02	2.6534e-20
3.1497e+02	2.5643e-20
3.1508e+02	2.4656e-20
3.1519e+02	2.3633e-20
3.1530e+02	2.2610e-20
3.1541e+02	2.1587e-20
3.1552e+02	2.0564e-20
3.1563e+02	1.9541e-20
3.1574e+02	1.8518e-20
3.1585e+02	1.7495e-20
3.1596e+02	1.6472e-20
3.1607e+02	1.7220e-20
3.1618e+02	1.8980e-20
3.1629e+02	2.0740e-20
3.1640e+02	2.2500e-20
3.1651e+02	2.4260e-20
3.1661e+02	2.5860e-20
3.1672e+02	2.7620e-20
3.1683e+02	2.9380e-20
3.1694e+02	3.1140e-20
3.1705e+02	3.2740e-20
3.1716e+02	3.4148e-20
3.1727e+02	3.5556e-20
3.1738e+02	3.6964e-20
3.1749e+02	3.8372e-20
3.1760e+02	3.9780e-20
3.1771e+02	4.1188e-20
3.1782e+02	4.2596e-20
3.1793e+02	4.4004e-20
3.1803e+02	4.4510e-20
3.1814e+02	4.3080e-20
3.1825e+02	4.1650e-20
3.1836e+02	4.0220e-20
3.1847e+02	3.8790e-20
3.1858e+02	3.7360e-20
3.1869e+02	3.5930e-20
3.1880e+02	3.4500e-20
3.1891e+02	3.3070e-20
3.1902e+02	3.2194e-20
3.1913e+02	3.3811e-20
3.1924e+02	3.5428e-20
3.1934e+02	3.6898e-20
3.1945e+02	3.8515e-20
3.1956e+02	4.0132e-20
3.1967e+02	4.1749e-20
3.1978e+02	4.3366e-20
3.1989e+02	4.4983e-20
3.2000e+02	4.6600e-20
3.2011e+02	4.8030e-20
3.2022e+02	4.9460e-20
3.2033e+02	5.0890e-20
3.2043e+02	5.2190e-20
3.2054e+02	5.3620e-20
3.2065e+02	5.5050e-20
3.2076e+02	5.6480e-20
3.2087e+02	5.7910e-20
3.2098e+02	5.9340e-20
3.2109e+02	5.7881e-20
3.2120e+02	5.5780e-20
3.2131e+02	5.3679e-20
3.2142e+02	5.1578e-20
3.2152e+02	4.9668e-20
3.2163e+02	4.7567e-20
3.2174e+02	4.5466e-20
3.2185e+02	4.3365e-20
3.2196e+02	4.1264e-20
3.2207e+02	4.0857e-20
3.2218e+02	4.1418e-20
3.2229e+02	4.1979e-20
3.2240e+02	4.2540e-20
3.2250e+02	4.3050e-20
3.2261e+02	4.3611e-20
3.2272e+02	4.4172e-20
3.2283e+02	4.4733e-20
3.2294e+02	4.5294e-20
3.2305e+02	4.6265e-20
3.2316e+02	4.7728e-20
3.2327e+02	4.9191e-20
3.2337e+02	5.0521e-20
3.2348e+02	5.1984e-20
3.2359e+02	5.3447e-20
3.2370e+02	5.4910e-20
3.2381e+02	5.6373e-20
3.2392e+02	5.7836e-20
3.2403e+02	5.8348e-20
3.2414e+02	5.6324e-20
3.2424e+02	5.4484e-20
3.2435e+02	5.2460e-20
3.2446e+02	5.0436e-20
3.2457e+02	4.8412e-20
3.2468e+02	4.6388e-20
3.2479e+02	4.4364e-20
3.2490e+02	4.2340e-20
3.2501e+02	4.0360e-20
3.2511e+02	3.8960e-20
3.2522e+02	3.7420e-20
3.2533e+02	3.5880e-20
3.2544e+02	3.4340e-20
3.2555e+02	3.2800e-20
3.2566e+02	3.1260e-20
3.2577e+02	2.9720e-20
3.2587e+02	2.8320e-20
3.2598e+02	2.6780e-20
3.2609e+02	2.8120e-20
3.2620e+02	3.0100e-20
3.2631e+02	3.2080e-20
3.2642e+02	3.4060e-20
3.2653e+02	3.7234e-20
3.2663e+02	4.3014e-20
3.2674e+02	4.9372e-20
3.2685e+02	5.5730e-20
3.2696e+02	6.2088e-20
3.2707e+02	6.9748e-20
3.2718e+02	7.8152e-20
3.2728e+02	8.5792e-20
3.2739e+02	9.4196e-20
3.2750e+02	1.0260e-19
3.2761e+02	1.0031e-19
3.2772e+02	9.8024e-20
3.2783e+02	9.5736e-20
3.2794e+02	9.3448e-20
3.2804e+02	8.9928e-20
3.2815e+02	8.3680e-20
3.2826e+02	7.7432e-20
3.2837e+02	7.1184e-20
3.2848e+02	6.4936e-20
3.2859e+02	6.1676e-20
3.2869e+02	5.9316e-20
3.2880e+02	5.6720e-20
3.2891e+02	5.4124e-20
3.2902e+02	5.2368e-20
3.2913e+02	5.4392e-20
3.2924e+02	5.6416e-20
3.2934e+02	5.8256e-20
3.2945e+02	6.0280e-20
3.2956e+02	6.5760e-20
3.2967e+02	7.4120e-20
3.2978e+02	8.2480e-20
3.2989e+02	9.0840e-20
3.2999e+02	9.8440e-20
3.3010e+02	1.0948e-19
3.3021e+02	1.2079e-19
3.3032e+02	1.3210e-19
3.3043e+02	1.4340e-19
3.3054e+02	1.5001e-19
3.3064e+02	1.4853e-19
3.3075e+02	1.4690e-19
3.3086e+02	1.4527e-19
3.3097e+02	1.4364e-19
3.3108e+02	1.3610e-19
3.3118e+02	1.2722e-19
3.3129e+02	1.1745e-19
3.3140e+02	1.0768e-19
3.3151e+02	9.8212e-20
3.3162e+02	9.1744e-20
3.3173e+02	8.5276e-20
3.3183e+02	7.9396e-20
3.3194e+02	7.2928e-20
3.3205e+02	6.8460e-20
3.3216e+02	6.6392e-20
3.3227e+02	6.4324e-20
3.3237e+02	6.2444e-20
3.3248e+02	6.0376e-20
3.3259e+02	6.0558e-20
3.3270e+02	6.1240e-20
3.3281e+02	6.1922e-20
3.3291e+02	6.2542e-20
3.3302e+02	6.3420e-20
3.3313e+02	6.5180e-20
3.3324e+02	6.6940e-20
3.3335e+02	6.8700e-20
3.3345e+02	7.0300e-20
3.3356e+02	7.2588e-20
3.3367e+02	7.5316e-20
3.3378e+02	7.8044e-20
3.3389e+02	8.0772e-20
3.3399e+02	8.3252e-20
3.3410e+02	8.3540e-20
3.3421e+02	8.3584e-20
3.3432e+02	8.3628e-20
3.3443e+02	8.3672e-20
3.3453e+02	8.3304e-20
3.3464e+02	8.1852e-20
3.3475e+02	8.0400e-20
3.3486e+02	7.8948e-20
3.3497e+02	7.7496e-20
3.3507e+02	7.5476e-20
3.3518e+02	7.2924e-20
3.3529e+02	7.0372e-20
3.3540e+02	6.7820e-20
3.3550e+02	6.5500e-20
3.3561e+02	6.2816e-20
3.3572e+02	6.0132e-20
3.3583e+02	5.7448e-20
3.3594e+02	5.4764e-20
3.3604e+02	5.2524e-20
3.3615e+02	5.0390e-20
3.3626e+02	4.8256e-20
3.3637e+02	4.6122e-20
3.3648e+02	4.3988e-20
3.3658e+02	4.3392e-20
3.3669e+02	4.3106e-20
3.3680e+02	4.2820e-20
3.3691e+02	4.2534e-20
3.3701e+02	4.2480e-20
3.3712e+02	4.4460e-20
3.3723e+02	4.6440e-20
3.3734e+02	4.8420e-20
3.3744e+02	5.0220e-20
3.3755e+02	5.5550e-20
3.3766e+02	6.4900e-20
3.3777e+02	7.4250e-20
3.3788e+02	8.3600e-20
3.3798e+02	9.2100e-20
3.3809e+02	1.0665e-19
3.3820e+02	1.2236e-19
3.3831e+02	1.3807e-19
3.3841e+02	1.5235e-19
3.3852e+02	1.6432e-19
3.3863e+02	1.5948e-19
3.3874e+02	1.5464e-19
3.3884e+02	1.5024e-19
3.3895e+02	1.4540e-19
3.3906e+02	1.3797e-19
3.3917e+02	1.2838e-19
3.3927e+02	1.1966e-19
3.3938e+02	1.1006e-19
3.3949e+02	1.0047e-19
3.3960e+02	9.5260e-20
3.3970e+02	9.0920e-20
3.3981e+02	8.6146e-20
3.3992e+02	8.1372e-20
3.4003e+02	7.8332e-20
3.4013e+02	7.9772e-20
3.4024e+02	8.1356e-20
3.4035e+02	8.2940e-20
3.4046e+02	8.4524e-20
3.4056e+02	9.4244e-20
3.4067e+02	1.1101e-19
3.4078e+02	1.2777e-19
3.4089e+02	1.4454e-19
3.4099e+02	1.5978e-19
3.4110e+02	1.9208e-19
3.4121e+02	2.2594e-19
3.4132e+02	2.5980e-19
3.4142e+02	2.9058e-19
3.4153e+02	3.1393e-19
3.4164e+02	3.0926e-19
3.4175e+02	3.0460e-19
3.4185e+02	3.0036e-19
3.4196e+02	2.9570e-19
3.4207e+02	2.7870e-19
3.4218e+02	2.5465e-19
3.4228e+02	2.3279e-19
3.4239e+02	2.0875e-19
3.4250e+02	1.8470e-19
3.4260e+02	1.7062e-19
3.4271e+02	1.5513e-19
3.4282e+02	1.3964e-19
3.4293e+02	1.2416e-19
3.4303e+02	1.1242e-19
3.4314e+02	1.0551e-19
3.4325e+02	9.8600e-20
3.4336e+02	9.1692e-20
3.4346e+02	8.5412e-20
3.4357e+02	8.1920e-20
3.4368e+02	8.0380e-20
3.4378e+02	7.8980e-20
3.4389e+02	7.7440e-20
3.4400e+02	7.5900e-20
3.4411e+02	7.7198e-20
3.4421e+02	7.8378e-20
3.4432e+02	7.9676e-20
3.4443e+02	8.0974e-20
3.4453e+02	8.2154e-20
3.4464e+02	8.3452e-20
3.4475e+02	8.4750e-20
3.4486e+02	8.6048e-20
3.4496e+02	8.7228e-20
3.4507e+02	8.8162e-20
3.4518e+02	8.8888e-20
3.4528e+02	8.9548e-20
3.4539e+02	9.0274e-20
3.4550e+02	9.1000e-20
3.4561e+02	9.2188e-20
3.4571e+02	9.3268e-20
3.4582e+02	9.4456e-20
3.4593e+02	9.5644e-20
3.4603e+02	9.5938e-20
3.4614e+02	9.4244e-20
3.4625e+02	9.2550e-20
3.4635e+02	9.1010e-20
3.4646e+02	8.9316e-20
3.4657e+02	8.7202e-20
3.4668e+02	8.4848e-20
3.4678e+02	8.2708e-20
3.4689e+02	8.0354e-20
3.4700e+02	7.8000e-20
3.4710e+02	7.6520e-20
3.4721e+02	7.4892e-20
3.4732e+02	7.3264e-20
3.4742e+02	7.1784e-20
3.4753e+02	7.0342e-20
3.4764e+02	6.9396e-20
3.4774e+02	6.8536e-20
3.4785e+02	6.7590e-20
3.4796e+02	6.6644e-20
3.4807e+02	6.5782e-20
3.4817e+02	6.5042e-20
3.4828e+02	6.4228e-20
3.4839e+02	6.3414e-20
3.4849e+02	6.2674e-20
3.4860e+02	6.2080e-20
3.4871e+02	6.1508e-20
3.4881e+02	6.0988e-20
3.4892e+02	6.0416e-20
3.4903e+02	6.0282e-20
3.4913e+02	6.1222e-20
3.4924e+02	6.2256e-20
3.4935e+02	6.3290e-20
3.4945e+02	6.4230e-20
3.4956e+02	6.7808e-20
3.4967e+02	7.3506e-20
3.4977e+02	7.8686e-20
3.4988e+02	8.4384e-20
3.4999e+02	9.0082e-20
3.5009e+02	1.0120e-19
3.5020e+02	1.1416e-19
3.5031e+02	1.2712e-19
3.5041e+02	1.3890e-19
3.5052e+02	1.5030e-19
3.5063e+02	1.5467e-19
3.5073e+02	1.5865e-19
3.5084e+02	1.6303e-19
3.5095e+02	1.6741e-19
3.5105e+02	1.6653e-19
3.5116e+02	1.6022e-19
3.5127e+02	1.5390e-19
3.5137e+02	1.4816e-19
3.5148e+02	1.4185e-19
3.5159e+02	1.3773e-19
3.5169e+02	1.3443e-19
3.5180e+02	1.3080e-19
3.5191e+02	1.2717e-19
3.5201e+02	1.2428e-19
3.5212e+02	1.2514e-19
3.5223e+02	1.2599e-19
3.5233e+02	1.2677e-19
3.5244e+02	1.2763e-19
3.5255e+02	1.3163e-19
3.5265e+02	1.3869e-19
3.5276e+02	1.4646e-19
3.5287e+02	1.5422e-19
3.5297e+02	1.6128e-19
3.5308e+02	1.8284e-19
3.5319e+02	2.0957e-19
3.5329e+02	2.3387e-19
3.5340e+02	2.6060e-19
3.5350e+02	2.8490e-19
3.5361e+02	3.2943e-19
3.5372e+02	3.7396e-19
3.5382e+02	4.1444e-19
3.5393e+02	4.5896e-19
3.5404e+02	4.8379e-19
3.5414e+02	4.7501e-19
3.5425e+02	4.6535e-19
3.5436e+02	4.5569e-19
3.5446e+02	4.4691e-19
3.5457e+02	4.2002e-19
3.5468e+02	3.8328e-19
3.5478e+02	3.4988e-19
3.5489e+02	3.1314e-19
3.5499e+02	2.7974e-19
3.5510e+02	2.5392e-19
3.5521e+02	2.2919e-19
3.5531e+02	2.0671e-19
3.5542e+02	1.8198e-19
3.5553e+02	1.6084e-19
3.5563e+02	1.5030e-19
3.5574e+02	1.3870e-19
3.5584e+02	1.2816e-19
3.5595e+02	1.1657e-19
3.5606e+02	1.0916e-19
3.5616e+02	1.0560e-19
3.5627e+02	1.0169e-19
3.5638e+02	9.7772e-20
3.5648e+02	9.4212e-20
3.5659e+02	9.3680e-20
3.5669e+02	9.3880e-20
3.5680e+02	9.4100e-20
3.5691e+02	9.4320e-20
3.5701e+02	9.4626e-20
3.5712e+02	9.6012e-20
3.5723e+02	9.7398e-20
3.5733e+02	9.8658e-20
3.5744e+02	1.0004e-19
3.5754e+02	1.0061e-19
3.5765e+02	1.0008e-19
3.5776e+02	9.9552e-20
3.5786e+02	9.9072e-20
3.5797e+02	9.8544e-20
3.5807e+02	9.7252e-20
3.5818e+02	9.5448e-20
3.5829e+02	9.3644e-20
3.5839e+02	9.2004e-20
3.5850e+02	9.0200e-20
3.5860e+02	8.8900e-20
3.5871e+02	8.7470e-20
3.5882e+02	8.6040e-20
3.5892e+02	8.4740e-20
3.5903e+02	8.3280e-20
3.5913e+02	8.1880e-20
3.5924e+02	8.0340e-20
3.5935e+02	7.8800e-20
3.5945e+02	7.7400e-20
3.5956e+02	7.5740e-20
3.5966e+02	7.4140e-20
3.5977e+02	7.2380e-20
3.5988e+02	7.0620e-20
3.5998e+02	6.9020e-20
3.6009e+02	6.7710e-20
3.6019e+02	6.6610e-20
3.6030e+02	6.5400e-20
3.6041e+02	6.4190e-20
3.6051e+02	6.3146e-20
3.6062e+02	6.2552e-20
3.6072e+02	6.2012e-20
3.6083e+02	6.1418e-20
3.6094e+02	6.0824e-20
3.6104e+02	6.0420e-20
3.6115e+02	6.0200e-20
3.6125e+02	6.0000e-20
3.6136e+02	5.9780e-20
3.6146e+02	5.9580e-20
3.6157e+02	5.9542e-20
3.6168e+02	5.9608e-20
3.6178e+02	5.9668e-20
3.6189e+02	5.9734e-20
3.6199e+02	5.9794e-20
3.6210e+02	6.0540e-20
3.6221e+02	6.1354e-20
3.6231e+02	6.2094e-20
3.6242e+02	6.2908e-20
3.6252e+02	6.3916e-20
3.6263e+02	6.6204e-20
3.6273e+02	6.8284e-20
3.6284e+02	7.0572e-20
3.6295e+02	7.2860e-20
3.6305e+02	7.5730e-20
3.6316e+02	7.9756e-20
3.6326e+02	8.3416e-20
3.6337e+02	8.7442e-20
3.6347e+02	9.1102e-20
3.6358e+02	9.5832e-20
3.6369e+02	1.0083e-19
3.6379e+02	1.0537e-19
3.6390e+02	1.1036e-19
3.6400e+02	1.1490e-19
3.6411e+02	1.1758e-19
3.6421e+02	1.2002e-19
3.6432e+02	1.2271e-19
3.6442e+02	1.2515e-19
3.6453e+02	1.2717e-19
3.6464e+02	1.2741e-19
3.6474e+02	1.2763e-19
3.6485e+02	1.2787e-19
3.6495e+02	1.2809e-19
3.6506e+02	1.2864e-19
3.6516e+02	1.2938e-19
3.6527e+02	1.3020e-19
3.6537e+02	1.3094e-19
3.6548e+02	1.3175e-19
3.6559e+02	1.3487e-19
3.6569e+02	1.3817e-19
3.6580e+02	1.4180e-19
3.6590e+02	1.4510e-19
3.6601e+02	1.4912e-19
3.6611e+02	1.5630e-19
3.6622e+02	1.6420e-19
3.6632e+02	1.7138e-19
3.6643e+02	1.7927e-19
3.6653e+02	1.8829e-19
3.6664e+02	2.0292e-19
3.6675e+02	2.1755e-19
3.6685e+02	2.3085e-19
3.6696e+02	2.4548e-19
3.6706e+02	2.6292e-19
3.6717e+02	2.8514e-19
3.6727e+02	3.0534e-19
3.6738e+02	3.2756e-19
3.6748e+02	3.4776e-19
3.6759e+02	3.6688e-19
3.6769e+02	3.8364e-19
3.6780e+02	4.0208e-19
3.6790e+02	4.1884e-19
3.6801e+02	4.3516e-19
3.6811e+02	4.3078e-19
3.6822e+02	4.2596e-19
3.6833e+02	4.2115e-19
3.6843e+02	4.1677e-19
3.6854e+02	4.0576e-19
3.6864e+02	3.8592e-19
3.6875e+02	3.6410e-19
3.6885e+02	3.4426e-19
3.6896e+02	3.2244e-19
3.6906e+02	3.0282e-19
3.6917e+02	2.8142e-19
3.6927e+02	2.6196e-19
3.6938e+02	2.4055e-19
3.6948e+02	2.2109e-19
3.6959e+02	2.0519e-19
3.6969e+02	1.9185e-19
3.6980e+02	1.7718e-19
3.6990e+02	1.6384e-19
3.7001e+02	1.4994e-19
3.7011e+02	1.4438e-19
3.7022e+02	1.3827e-19
3.7032e+02	1.3271e-19
3.7043e+02	1.2659e-19
3.7053e+02	1.2103e-19
3.7064e+02	1.1492e-19
3.7074e+02	1.0936e-19
3.7085e+02	1.0324e-19
3.7095e+02	9.7680e-20
3.7106e+02	9.3982e-20
3.7117e+02	9.2299e-20
3.7127e+02	9.0769e-20
3.7138e+02	8.9086e-20
3.7148e+02	8.7556e-20
3.7159e+02	8.5873e-20
3.7169e+02	8.4343e-20
3.7180e+02	8.2660e-20
3.7190e+02	8.1130e-20
3.7201e+02	7.9434e-20
3.7211e+02	7.7774e-20
3.7222e+02	7.5948e-20
3.7232e+02	7.4288e-20
3.7243e+02	7.2462e-20
3.7253e+02	7.0802e-20
3.7263e+02	6.9142e-20
3.7274e+02	6.7316e-20
3.7284e+02	6.5656e-20
3.7295e+02	6.3830e-20
3.7305e+02	6.2145e-20
3.7316e+02	6.0264e-20
3.7326e+02	5.8554e-20
3.7337e+02	5.6673e-20
3.7347e+02	5.4963e-20
3.7358e+02	5.3082e-20
3.7368e+02	5.1372e-20
3.7379e+02	4.9491e-20
3.7389e+02	4.7781e-20
3.7400e+02	4.5900e-20
3.7410e+02	4.4860e-20
3.7421e+02	4.3716e-20
3.7431e+02	4.2676e-20
3.7442e+02	4.1532e-20
3.7452e+02	4.0492e-20
3.7463e+02	3.9348e-20
3.7473e+02	3.8308e-20
3.7484e+02	3.7164e-20
3.7494e+02	3.6124e-20
3.7505e+02	3.5405e-20
3.7515e+02	3.5215e-20
3.7526e+02	3.5006e-20
3.7536e+02	3.4816e-20
3.7547e+02	3.4607e-20
3.7557e+02	3.4417e-20
3.7567e+02	3.4227e-20
3.7578e+02	3.4018e-20
3.7588e+02	3.3828e-20
3.7599e+02	3.3619e-20
3.7609e+02	3.3870e-20
3.7620e+02	3.4200e-20
3.7630e+02	3.4500e-20
3.7641e+02	3.4830e-20
3.7651e+02	3.5130e-20
3.7662e+02	3.5460e-20
3.7672e+02	3.5760e-20
3.7683e+02	3.6090e-20
3.7693e+02	3.6390e-20
3.7704e+02	3.6868e-20
3.7714e+02	3.7538e-20
3.7724e+02	3.8208e-20
3.7735e+02	3.8945e-20
3.7745e+02	3.9615e-20
3.7756e+02	4.0352e-20
3.7766e+02	4.1022e-20
3.7777e+02	4.1759e-20
3.7787e+02	4.2429e-20
3.7798e+02	4.3166e-20
3.7808e+02	4.4364e-20
3.7819e+02	4.5827e-20
3.7829e+02	4.7157e-20
3.7839e+02	4.8487e-20
3.7850e+02	4.9950e-20
3.7860e+02	5.1280e-20
3.7871e+02	5.2743e-20
3.7881e+02	5.4073e-20
3.7892e+02	5.5536e-20
3.7902e+02	5.6910e-20
3.7913e+02	5.8615e-20
3.7923e+02	6.0165e-20
3.7933e+02	6.1715e-20
3.7944e+02	6.3420e-20
3.7954e+02	6.4970e-20
3.7965e+02	6.6675e-20
3.7975e+02	6.8225e-20
3.7986e+02	6.9930e-20
3.7996e+02	7.1480e-20
3.8006e+02	7.3252e-20
3.8017e+02	7.5364e-20
3.8027e+02	7.7284e-20
3.8038e+02	7.9396e-20
3.8048e+02	8.1316e-20
3.8059e+02	8.3428e-20
3.8069e+02	8.5348e-20
3.8079e+02	8.7268e-20
3.8090e+02	8.9380e-20
3.8100e+02	9.1300e-20
3.8111e+02	9.4941e-20
3.8121e+02	9.8251e-20
3.8132e+02	1.0189e-19
3.8142e+02	1.0520e-19
3.8152e+02	1.0851e-19
3.8163e+02	1.1215e-19
3.8173e+02	1.1546e-19
3.8184e+02	1.1910e-19
3.8194e+02	1.2241e-19
3.8205e+02	1.2670e-19
3.8215e+02	1.3128e-19
3.8225e+02	1.3587e-19
3.8236e+02	1.4092e-19
3.8246e+02	1.4551e-19
3.8257e+02	1.5056e-19
3.8267e+02	1.5515e-19
3.8277e+02	1.5974e-19
3.8288e+02	1.6479e-19
3.8298e+02	1.6938e-19
3.8309e+02	1.7250e-19
3.8319e+02	1.7494e-19
3.8330e+02	1.7762e-19
3.8340e+02	1.8006e-19
3.8350e+02	1.8250e-19
3.8361e+02	1.8518e-19
3.8371e+02	1.8762e-19
3.8382e+02	1.9031e-19
3.8392e+02	1.9275e-19
3.8402e+02	1.9402e-19
3.8413e+02	1.9031e-19
3.8423e+02	1.8693e-19
3.8434e+02	1.8321e-19
3.8444e+02	1.7983e-19
3.8454e+02	1.7645e-19
3.8465e+02	1.7273e-19
3.8475e+02	1.6935e-19
3.8486e+02	1.6563e-19
3.8496e+02	1.6225e-19
3.8506e+02	1.5756e-19
3.8517e+02	1.5143e-19
3.8527e+02	1.4586e-19
3.8538e+02	1.3973e-19
3.8548e+02	1.3416e-19
3.8558e+02	1.2859e-19
3.8569e+02	1.2247e-19
3.8579e+02	1.1690e-19
3.8590e+02	1.1077e-19
3.8600e+02	1.0520e-19
3.8610e+02	1.0127e-19
3.8621e+02	9.6947e-20
3.8631e+02	9.3017e-20
3.8641e+02	8.9087e-20
3.8652e+02	8.4764e-20
3.8662e+02	8.0834e-20
3.8673e+02	7.6511e-20
3.8683e+02	7.2581e-20
3.8693e+02	6.8651e-20
3.8704e+02	6.4984e-20
3.8714e+02	6.2694e-20
3.8724e+02	6.0404e-20
3.8735e+02	5.7885e-20
3.8745e+02	5.5595e-20
3.8756e+02	5.3076e-20
3.8766e+02	5.0786e-20
3.8776e+02	4.8496e-20
3.8787e+02	4.5977e-20
3.8797e+02	4.3687e-20
3.8807e+02	4.1957e-20
3.8818e+02	4.0318e-20
3.8828e+02	3.8828e-20
3.8839e+02	3.7189e-20
3.8849e+02	3.5699e-20
3.8859e+02	3.4209e-20
3.8870e+02	3.2570e-20
3.8880e+02	3.1080e-20
3.8890e+02	2.9590e-20
3.8901e+02	2.7990e-20
3.8911e+02	2.6890e-20
3.8922e+02	2.5680e-20
3.8932e+02	2.4580e-20
3.8942e+02	2.3480e-20
3.8953e+02	2.2270e-20
3.8963e+02	2.1170e-20
3.8973e+02	2.0070e-20
3.8984e+02	1.8860e-20
3.8994e+02	1.7760e-20
3.9004e+02	1.6813e-20
3.9015e+02	1.6023e-20
3.9025e+02	1.5305e-20
3.9035e+02	1.4587e-20
3.9046e+02	1.3797e-20
3.9056e+02	1.3079e-20
3.9066e+02	1.2361e-20
3.9077e+02	1.1571e-20
3.9087e+02	1.0853e-20
3.9098e+02	1.0064e-20
3.9108e+02	9.7112e-21
3.9118e+02	9.4502e-21
3.9129e+02	9.1631e-21
3.9139e+02	8.9021e-21
3.9149e+02	8.6411e-21
3.9160e+02	8.3540e-21
3.9170e+02	8.0930e-21
3.9180e+02	7.8320e-21
3.9191e+02	7.5449e-21
3.9201e+02	7.2966e-21
3.9211e+02	7.1626e-21
3.9222e+02	7.0152e-21
3.9232e+02	6.8812e-21
3.9242e+02	6.7472e-21
3.9253e+02	6.5998e-21
3.9263e+02	6.4658e-21
3.9273e+02	6.3318e-21
3.9284e+02	6.1844e-21
3.9294e+02	6.0504e-21
3.9304e+02	5.9424e-21
3.9315e+02	5.8665e-21
3.9325e+02	5.7975e-21
3.9335e+02	5.7285e-21
3.9346e+02	5.6526e-21
3.9356e+02	5.5836e-21
3.9366e+02	5.5146e-21
3.9377e+02	5.4387e-21
3.9387e+02	5.3697e-21
3.9397e+02	5.3007e-21
3.9408e+02	5.1800e-21
3.9418e+02	5.0550e-21
3.9428e+02	4.9300e-21
3.9439e+02	4.7925e-21
3.9449e+02	4.6675e-21
3.9459e+02	4.5425e-21
3.9469e+02	4.4175e-21
3.9480e+02	4.2800e-21
3.9490e+02	4.1550e-21
3.9500e+02	4.0300e-21
3.9511e+02	3.8474e-21
3.9521e+02	3.6814e-21
3.9531e+02	3.5154e-21
3.9542e+02	3.3328e-21
3.9552e+02	3.1668e-21
3.9562e+02	3.0008e-21
3.9573e+02	2.8182e-21
3.9583e+02	2.6522e-21
3.9593e+02	2.4862e-21
3.9604e+02	0.0000e+00
3.9614e+02	0.0000e+00
3.9624e+02	0.0000e+00
3.9634e+02	0.0000e+00
3.9645e+02	0.0000e+00
3.9655e+02	0.0000e+00
3.9665e+02	0.0000e+00
3.9676e+02	0.0000e+00
3.9686e+02	0.0000e+00
3.9696e+02	0.0000e+00
3.9707e+02	0.0000e+00
3.9717e+02	0.0000e+00
3.9727e+02	0.0000e+00
3.9737e+02	0.0000e+00
3.9748e+02	0.0000e+00
3.9758e+02	0.0000e+00
3.9768e+02	0.0000e+00
3.9779e+02	0.0000e+00
3.9789e+02	0.0000e+00
3.9799e+02	0.0000e+00
3.9810e+02	0.0000e+00
3.9820e+02	0.0000e+00
3.9830e+02	0.0000e+00
3.9840e+02	0.0000e+00
3.9851e+02	0.0000e+00
3.9861e+02	0.0000e+00
3.9871e+02	0.0000e+00
3.9882e+02	0.0000e+00
3.9892e+02	0.0000e+00
3.9902e+02	0.0000e+00
3.9912e+02	0.0000e+00
3.9923e+02	0.0000e+00
3.9933e+02	0.0000e+00
3.9943e+02	0.0000e+00
3.9953e+02	0.0000e+00
3.9964e+02	0.0000e+00
3.9974e+02	0.0000e+00
3.9984e+02	0.0000e+00
3.9995e+02	0.0000e+00
